postnummer,NDI,NDI_rank
83775,-.30169854,.39043239
83791,-.38160583,.35394248
83792,.021319056,.54314226
83793,-.51374936,.29955
83794,-.015461262,.52504402
83795,.46973461,.726668
83796,.31895074,.67188418
83797,.77665681,.81265897
83798,.70889658,.79504991
83799,-.25006202,.41567209
84010,-1.191897,.10976326
84012,-.73458201,.22030914
84013,-.56481862,.27998435
84024,-1.3300844,.086871453
84080,-.90873611,.1744277
84085,-.14890307,.46341226
84090,-1.0604045,.13617687
84091,-.37246951,.35805127
84092,.10948573,.58374095
84093,-.61683214,.25963607
84094,-.38640898,.3513011
84095,-.11830236,.47710821
84096,.25135913,.64644885
84097,-.16782619,.45362943
84098,.12703273,.59186071
84131,.12960504,.59313244
84132,-1.1391264,.12003522
84133,-1.0803667,.13167678
84134,-.72145921,.22461358
84144,-1.55347,.059773039
84191,-.16868894,.45314029
84192,-.71211588,.22705929
84193,-1.0068907,.14742711
84194,-1.2368902,.1012522
84196,-.42713159,.33271375
84197,-.57033539,.27792996
84231,-.25003049,.4157699
84232,-.95502442,.16092741
84233,-1.0783319,.13236158
84291,-.78341657,.20729798
84292,-.47851914,.31177852
84293,-.58192939,.27284288
84294,-.37367466,.35717082
84299,-.19765458,.44042262
84331,-1.4539294,.069262378
84332,-1.221789,.1043827
84341,-1.6166843,.052729405
84391,-.73886353,.21903737
84392,-.52246362,.29681081
84393,-.6052385,.26374486
84394,-.17653695,.4497163
84395,.021693088,.54333788
84396,-.53773123,.29035413
84397,-.90352082,.17540599
84398,-1.0520831,.13774213
84431,-1.3739035,.080316961
84432,-1.4032692,.076990806
84441,-1.2766284,.094502054
84451,-.44782224,.32430053
84461,-1.4203447,.074447274
84491,-.52372545,.2964195
84492,-.32792208,.37751907
84493,-1.0014129,.14928585
84494,-.91393286,.17325376
84495,-.86604834,.18401487
84496,-.77699786,.20886324
84497,-.35210317,.36705145
84498,-.97372472,.15632948
84531,-1.6886264,.047348857
84551,-.99868089,.15006848
84552,-.20699434,.43631384
84561,-.78406471,.20720015
84562,-.34280437,.37086675
84571,-.96333522,.15887302
84572,-.35199845,.36714929
84573,-.32186911,.38006261
84591,-.44170412,.32723537
84593,-.39478564,.347388
84594,-.43114015,.33085501
84595,-1.0156764,.14605752
84597,-.4317416,.33056155
84598,-.55792922,.28272355
84599,-1.09031,.12962238
85229,.44283184,.71796125
85230,.36630425,.68929762
85231,.3043195,.66581881
85232,-.58010215,.27401683
85234,.047103692,.55409902
85235,.35787079,.68577576
85236,-.23250064,.42457443
85237,-.46299824,.31823519
85238,.47920039,.73038542
85239,.57190514,.76071221
85240,.57338148,.76110351
85350,-2.7373593,.0061631775
85351,-2.1457999,.021522207
85352,-1.4339092,.072490707
85353,-1.0711004,.1335355
85356,.88287568,.83515948
85357,1.5809155,.94374877
85358,.73717201,.80268049
85359,.20900841,.62942672
85460,.546969,.75190765
85461,.43098834,.71443945
85462,-.28491938,.39786735
85463,-.29413036,.39395422
85466,-2.0215139,.026022306
85467,-1.7529515,.042359617
85468,.60381746,.77000588
85561,.33123001,.67657995
85591,.56470996,.75797302
85592,-.10811869,.48209745
85597,-.28919983,.39561731
85598,-1.1138276,.12473097
85599,-.81546146,.19683036
85630,-1.9092367,.031011544
85631,-.036030028,.51428294
85632,-.73325878,.22089611
85633,-5.5667667,.00058696925
85634,.76977152,.81080025
85635,-.074318811,.49589121
85640,.62617922,.77607119
85641,.69615263,.79250634
85642,.65661395,.78331053
85643,1.2960099,.91009587
85644,-.34403849,.37027979
85645,-.1150035,.47877127
85650,-1.0905082,.12952456
85651,.87735009,.8335942
85652,-.1373298,.46820584
85653,1.1969943,.8965956
85730,-.06911429,.49784777
85731,.13609217,.5966543
85732,-.22099149,.42927021
85733,-.11610807,.47789082
85734,1.3812487,.92154175
85735,-.00025151946,.5329681
85740,.12733877,.59225202
85741,.68961394,.79143023
85742,-.23671941,.42271572
85750,-2.246917,.016826453
85751,.53839231,.74897283
85752,1.3835384,.92183524
86131,-1.3920743,.077871256
86132,-1.1671585,.11416552
86133,-1.2117678,.10585013
86134,.093044095,.57591468
86135,-.93480587,.16738407
86136,.56333101,.75758171
86138,.14911902,.60242611
86139,.074122131,.56750149
86141,.71002066,.79524553
86142,-.54146862,.28927803
86143,-.33878243,.37301898
86145,.54382098,.75102717
86151,-.50144756,.30414793
86152,.12078225,.58951283
86191,-.044896778,.50978285
86192,-.24291494,.41929173
86193,-.44761679,.32439837
86194,.035638906,.54920757
86195,-.42918977,.33193111
86231,-1.6616575,.049403246
86232,-.50909787,.30160439
86233,.18293887,.61631775
86234,.40206906,.7025044
86240,.07970266,.57033849
86241,.13720714,.59763259
86291,.43632424,.71600467
86292,.72550786,.79857171
86294,-.060489964,.50234789
86295,-.49172595,.30718058
86296,-.058812167,.50303268
86331,-1.4450804,.070631973
86332,-.7592116,.21287419
86333,-1.1455268,.11856779
86334,-.81572378,.19653688
86335,-1.0374684,.1414596
86336,.27500737,.65613383
86337,-.71580327,.22627665
86342,.33585098,.67726475
86431,-1.1747974,.11250245
86432,.56420326,.75777733
86433,.13677402,.59714341
86441,-.88271046,.1802974
86491,.17239769,.61299157
86492,-.14439774,.46468401
86495,-.29496369,.39375857
86496,-.55723703,.28311485
86531,.0590446,.5602622
86532,.072202973,.56681669
86533,1.1255192,.88299745
86551,.57526487,.76159263
86591,.60200554,.76971239
86592,.5136041,.74104869
87010,-.32953432,.37654078
87011,-.73312676,.22099394
87015,-1.1001359,.12747017
87016,-1.2014412,.10780669
87030,-.35155129,.3672471
87031,-1.0384507,.14126395
87032,-.44128394,.32743102
87033,-.61639726,.25983173
87052,-1.1563289,.11631775
87130,-.73301297,.22109176
87131,-.51321864,.30013695
87132,-.95076996,.16219918
87133,.16040257,.60780668
87140,-.76600689,.21121112
87141,-1.7969407,.038837802
87142,-.94245148,.16493838
87145,-2.5026157,.010076306
87150,-2.2909443,.015065545
87151,-.41749457,.33701819
87152,-.85154134,.18831931
87153,.35636762,.68538445
87160,-.36310813,.36235571
87161,.32301876,.67305809
87162,.26598743,.65251416
87165,.070684932,.56574059
87166,.69163805,.79191941
87191,.13698585,.59724122
87192,-.14322546,.46585795
87193,-.013241134,.52612013
87194,-.73874533,.21923302
87230,-.95149171,.16200352
87231,-.81168729,.19917825
87232,-.23475492,.42320484
87233,.40148395,.70230877
87234,-.84659821,.18988456
87235,-2.1012163,.023087459
87236,-1.6888252,.047251027
87243,-1.8110795,.038153004
87263,-1.0874666,.12981804
87264,-1.0981758,.12766582
87275,-1.5793607,.056740362
87291,-1.3114889,.089512818
87292,-.53244108,.29270202
87293,-1.2449974,.10007826
87294,-.21183431,.4337703
87295,-1.1828336,.11123068
87296,-.99837857,.1501663
87297,-1.5390111,.061631776
87298,-.3057107,.38818234
87330,-2.5164914,.009684993
87340,-1.0365636,.14175308
87350,-1.2021631,.10761104
87391,-.86055309,.18636274
87392,-1.0307509,.14312267
88030,-.9181686,.17198201
88031,-.066987708,.49902171
88037,-1.2166963,.10526316
88040,-1.1055075,.12629622
88041,-.91887295,.17139503
88050,-1.335333,.085991003
88051,-.64709133,.24828801
88130,-1.4123204,.075719036
88131,-1.8560554,.034044217
88132,-.16615932,.45480338
88133,-.7929036,.20514576
88134,-.65121692,.24672276
88135,.22753534,.63637251
88140,-1.6845634,.047740169
88141,-.64376789,.24995108
88150,.2230626,.63500291
88151,.15475924,.60487187
88160,-.65681869,.24466836
88191,-.25104967,.41459596
88192,-.33364525,.37487772
88193,-.21996576,.42966151
88194,-.042671606,.51085895
88195,-.75381529,.21453728
88230,-2.3827288,.01261984
88240,-1.0186939,.14537272
88250,-.66037267,.2433966
88291,-.096686162,.48689103
88293,-.62139338,.25787517
88295,-1.2426803,.10046957
89050,-.33506361,.37429073
89051,-.91926432,.17119937
89054,-.44631574,.32459402
89130,-.12419812,.47417334
89131,.55940217,.75601643
89132,-.28045624,.40099785
89133,-.021649916,.52142435
89134,-.27440286,.40393269
89135,-.65063137,.24701624
89136,-.15340595,.46086872
89137,-1.5975345,.054881629
89138,-6.1579242,.00029348463
89139,.4645265,.72510272
89140,.88377857,.8353551
89141,-.74627918,.2166895
89142,.4525772,.72138524
89143,.30866182,.6674819
89150,.31153318,.66875368
89151,.4974843,.7358638
89155,-.032248132,.51663077
89160,.28825703,.6615144
89161,-2.6705821,.0070436313
89162,-.38743258,.35051849
89177,.3290689,.67560166
89178,.8824926,.8349638
89192,.36757091,.68998241
89195,.26666489,.65270984
89196,.15669505,.60594797
89230,-.59072441,.27000588
89231,-2.4231489,.011739385
89232,-.30337372,.38935629
89233,.78881896,.81569165
89234,-.176457,.44981414
89240,.41404733,.70827627
89241,-.0777255,.49442381
89242,.27225876,.65486205
89243,-.39982542,.34523576
89250,.93806899,.84640968
89251,.24475928,.64380747
89292,.53628689,.74779886
89330,-1.2924043,.091860689
89331,-.28515401,.3976717
89340,-.54478604,.28790843
89391,-.14414681,.4649775
89392,.066513762,.56397963
89395,-.016190942,.52455491
89396,-.12209756,.47515163
89399,-1.7983937,.038739972
89430,-.16765027,.4539229
89431,.73815566,.80326748
89435,-1.66031,.049501076
89440,-.11127231,.48043436
89491,.25698155,.64869887
89493,.12097131,.58970845
89495,-.01702106,.52406573
89530,-.76183486,.21209157
89540,-.91844153,.17188416
89591,.13851859,.59802389
89592,-.31543911,.3834866
89593,-.36789808,.36049697
89595,.11168138,.58462143
89597,-.80251491,.20240657
89598,-1.6219871,.052142438
89599,-1.1460609,.11846997
89631,-1.3388472,.085208371
89632,-.86154455,.18567795
89691,-.12231152,.47505382
89693,-.70823234,.22784191
90132,-2.2390878,.01726668
90320,.11558674,.58677363
90321,.0058882367,.53629428
90322,.21809465,.6331442
90323,.48080596,.7308746
90325,.038498886,.55038154
90326,.02140959,.54324007
90327,-.16768873,.45382509
90328,.055967543,.55820781
90329,-.15140978,.46174917
90330,.40494591,.70377618
90331,.26019672,.64997065
90332,.40647143,.70455879
90333,.25389954,.64723146
90334,.50360388,.73782039
90336,.57559073,.7616905
90337,-.43217269,.33036587
90338,-.2894693,.39542165
90339,1.7922132,.9628253
90340,-.97207141,.15691645
90342,.2486299,.64537275
90343,.3895579,.69712383
90344,.22298244,.63470948
90345,.3010655,.66513401
90346,.5657599,.75855994
90351,.54572225,.75171196
90352,.3768791,.69330853
90353,1.1805865,.89375854
90354,.31480798,.67051458
90355,.63111681,.77744079
90360,.86139113,.82987672
90361,-.65164089,.24662493
90362,.4005045,.70172179
90363,-.8152746,.19692819
90364,-.17074303,.4525533
90365,.62101877,.77528858
90420,.18797356,.61905694
90421,.91789514,.84181178
90422,-.2422675,.41938955
90426,1.2306973,.90197611
90431,.11102788,.58423007
90432,-.055002891,.50430447
90433,.26982501,.65398163
90434,.17259659,.61308944
90435,.99806601,.85912734
90436,.020031419,.54255527
90440,.54743749,.75210333
90441,.39090496,.69819999
90531,-.41296509,.33907259
90532,.15225993,.60350227
90571,.23762952,.64106828
90572,.23164731,.63793778
90580,.84612924,.82743102
90581,.67750281,.78829974
90582,.72095746,.79729992
90583,.53703725,.74828804
90586,.5130741,.74075526
90587,.68815249,.79103893
90588,.49026605,.73341811
90591,.61724138,.77450597
90592,.8425408,.82694191
90593,.24240498,.64292699
90594,.039287373,.55077285
90595,.14033024,.59890431
90596,.93205303,.84455097
90624,.19618587,.62326354
90625,-.63682592,.2521033
90626,-.67053139,.2406574
90627,-.96461505,.1587752
90628,-.80489582,.20142829
90629,-.74433398,.21717863
90630,.52978581,.74535316
90637,1.1786047,.89336723
90638,1.8756679,.96840149
90640,4.1738,.99980432
90641,-.73013526,.22187439
90642,.67182821,.78722364
90643,-.19019568,.44414008
90651,1.0044371,.86049694
90652,-.61320329,.26120132
90653,-1.7296158,.043924868
90654,-.17994419,.4483467
90655,-1.4249128,.073860303
90656,.26216936,.65075326
90660,.16131341,.60849148
90727,-2.4861481,.010565447
90728,-.61799765,.25953826
90729,-2.3192887,.014478575
90730,-1.2468531,.099784777
90731,-.93286622,.16797104
90732,-.79495317,.20475446
90733,-.86367553,.18518881
90734,-1.0952736,.12825279
90735,-1.173847,.1126981
90736,-.26799294,.40696537
90737,-.5792411,.27440813
90738,.66366959,.78546274
90739,-1.2623817,.097339071
90740,-1.476492,.066131875
90741,.034776531,.54881626
90742,1.0738224,.87292117
90746,-.082612783,.49246722
90749,-.99402481,.15124242
90750,.28193024,.65916651
90751,.26709607,.65290552
90752,1.6756854,.95255333
90753,.32940364,.67579728
90754,.86538863,.83065939
90788,1.1080718,.87937784
91088,-.69411701,.23253766
91130,-.013329397,.52602232
91131,-1.3434696,.084425747
91132,-1.5629096,.058501273
91133,-.25131625,.41449815
91134,-.47826681,.31187636
91135,.24801561,.64507926
91136,.092964835,.57581687
91191,-.26074564,.40999803
91192,.41821402,.70984149
91193,.30273971,.66542751
91194,-.53435147,.29201722
91231,-.62363857,.25719038
91232,-.80063319,.20270006
91233,-.49864826,.30463704
91234,-1.453878,.069360204
91290,-.58611339,.2711798
91291,-.52110672,.29759341
91292,-.69392097,.23273332
91293,-.37172711,.35844257
91294,-.33904874,.37272549
91295,.09608274,.57718647
91297,-1.1473348,.11807866
91298,-.51683444,.29857171
91299,-.89766568,.17667775
91331,-1.0233659,.1439053
91332,.37742454,.69360203
91333,.79671019,.81735474
91334,.23855031,.64165527
91335,.64641631,.78164744
91341,.026678095,.54549015
91342,.44665301,.71884173
91431,-.71862203,.22549403
91432,-1.7744415,.040892195
91433,-.27216274,.40481314
91441,-1.271549,.095480338
91490,-.27444071,.40383488
91491,-.36580139,.36108392
91492,-.24854895,.41655254
91493,-.85871243,.18655841
91494,-1.1512154,.11700255
91495,-.10282217,.48434749
91496,-.17453964,.45059675
91497,.16964522,.61142635
91531,-1.0191275,.14517707
91532,-.83276188,.19281942
91534,-1.1824887,.1113285
91591,-.29278976,.39463902
91592,-.24380545,.4182156
91593,.023231898,.54402268
91594,-.54285651,.28888673
91595,-1.1770263,.11191548
91596,-.46151191,.31872433
91597,.060002577,.56065351
91598,-.21208623,.43347681
91631,-1.0465752,.13881823
91691,-.38166901,.35384464
91692,-.94061399,.16581883
91693,-.46591538,.3169634
91695,-.69652116,.23165721
91702,-1.1978092,.10858931
91703,-.83739424,.19164547
91704,-.56143689,.28125611
91731,-1.1531959,.11680689
91732,-.41781065,.33662689
91791,-1.02674,.14351399
91793,-1.2328866,.10262179
91794,-.58299917,.27245158
91795,-1.9032259,.031696342
91799,-.33448982,.37458423
91803,-.85423958,.18792799
91831,.44153044,.71747214
91832,.68520147,.79015851
91891,-.20686634,.43650949
91892,-.14059025,.46664059
91931,-1.2012426,.10790452
91932,-.74386567,.21756995
91991,-.30181333,.39033458
91992,-1.3349885,.086088829
91993,-.98492414,.15407944
91994,-1.1955919,.10907846
91995,-4.8799229,.00088045391
92034,-.64075077,.2507337
92039,-2.3313577,.013989435
92040,-.7702924,.21003717
92041,-.034825165,.51535904
92042,.37334791,.69164544
92051,-1.0221674,.14429662
92064,-.36151433,.36284485
92066,-.093342923,.48865193
92129,-.48281178,.31031108
92131,-1.2374145,.10115437
92132,-1.2864162,.092545487
92133,-1.0488706,.13832909
92134,-.5458774,.28741929
92135,-.8290621,.19340637
92136,-1.1490496,.11749168
92137,.36114043,.68753666
92141,.24748076,.64468795
92142,-.025525916,.52005476
92145,.17793907,.61514384
92146,-.10916608,.48151046
92191,-.34133971,.37135589
92192,-.0040014079,.53091371
92193,-.31913748,.38162786
92194,-.65780151,.24437487
92195,-1.1629882,.11485032
92199,-.29167295,.39493251
92231,-.77447146,.20925455
92232,-.54608035,.28722364
92261,.11763442,.58784974
92262,.67693084,.78820193
92263,.49032322,.73351592
92266,.65144861,.78243005
92267,.018292578,.54167479
92273,-.41617277,.3374095
92275,-1.219507,.10477401
92276,-.24870123,.41635689
92277,-1.083917,.13060066
92278,-.88621604,.17922129
92291,-.56986529,.27822343
92292,-.19316469,.44257483
92293,-.76181495,.21218939
92294,-.092813626,.48894542
92295,-.40326041,.34367052
92331,-.95502996,.16082959
92332,-.62034959,.25826648
92341,-.92986053,.16875367
92394,-1.4470581,.070045002
92395,-1.226746,.10379574
92396,-.72557646,.22324398
92397,-.90122849,.17569947
92398,-.53174716,.29299551
92399,-1.2211027,.10457836
92431,-.39219686,.34836626
92432,-.52706492,.29495206
92492,-.79688138,.20406966
92493,-.49282801,.30688712
92494,-.36001584,.36343181
92495,-.43230343,.33026806
93027,-1.4293754,.073077679
93061,-1.1320616,.12111133
93081,-.96888989,.15789473
93082,-.81043625,.19966738
93086,-1.4162067,.074936412
93091,-1.0066762,.14752495
93130,-.53133398,.29309332
93131,.041125797,.55165333
93132,-.092088878,.48963022
93133,.068203315,.56486011
93134,-.012600521,.52651143
93135,.37076795,.69105852
93137,.18492277,.61758953
93138,.47474506,.72901583
93139,.27853003,.65769911
93140,.11422174,.58638233
93141,.1716717,.61269808
93142,-.069007151,.49794561
93144,-.23768058,.42232439
93145,.9873997,.85687733
93146,-.15851091,.45881432
93148,-.31169841,.38554099
93149,.67522579,.78790843
93150,-2.1374619,.021815691
93151,.54007912,.74975544
93152,.50090581,.73703778
